KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,
2693,13.256,3.29447,0.67,4.626,-0.042,[ 4.08141546  6.83440524 11.4194537 ],[0.84  0.855 0.791],[-0.034 -0.037 -0.04 ],[0.085 0.077 0.095],[320. 192. 118.],[36.9 29.1 22.9],[32.8 24.5 20.6],[6895.1 4143.5 3075. ],3,4.08141546,11.4194537,7.445091466666667,7.33803824,0.44683452279991875,0.40653682929163437,0.6726979267269242,1.4633625520123195e-05,0.0010883387961728754,0.000472659790220161,1.4596866612628283,0.791,0.855,0.8286666666666666,0.06399999999999995,0.027329267990359486,0.03297980851612167,0.014463355779957866,0.025744167337087672,3,0,0,0,
2704,17.475,13.52866,0.27,4.906,0.229,[2.98414433 4.87122503 8.15275543],[1.533 2.41  1.207],[-0.093 -0.094 -0.099],[0.167 0.21  0.138],[203. 120.  70.],[24.3 50.5 10.4],[19.5 42.   7.1],[2411.3 1764.5 1113.9],3,2.98414433,8.15275543,5.336041596666665,5.1686111,0.4364845901276897,0.40020699465868015,0.6530126002518939,0.00201857932200664,0.012488403453670454,0.005424032435774111,1.3546230840348525,1.207,2.41,1.7166666666666668,1.203,0.5080041557135357,0.2959247509010888,0.12586241510819052,0.23359223300970874,0,2,1,0,
2707,14.467,0.29073,0.97,4.483,-0.085,[14.42511329 26.67582856 58.0335465 ],[2.728 3.94  5.09 ],[-0.379 -0.5   -0.607],[0.711 1.    1.213],[91. 50. 25.],[15.3 20.  34.9],[12.4 17.  25.8],[2694.4 1158.6 1068.7],3,14.42511329,58.0335465,33.04482945,43.60843321,0.6045598789906395,0.5557256483710695,1.012386785481607,0.04410220409470997,0.08105984749531826,0.03531028407244377,0.49019598371448564,2.728,5.09,3.919333333333333,2.3619999999999997,0.9643931886021498,0.24606051758857372,0.11203179497253508,0.2008845041673754,0,0,2,1,
2714,13.312,0.353,1.17,4.07,0.004,[ 14.38312565  47.31879794 184.2636218 ],[2.289 2.774 2.931],[-0.104 -0.173 -0.158],[0.142 0.488 0.172],[89. 27.  7.],[39.  36.2 21.1],[28.8 26.3 16.1],[6170.6 2362.5  582.8],3,14.38312565,184.2636218,81.98851513000001,169.88049615,1.1075863287645313,0.8971837603710694,2.5919860276837348,0.014245782392907457,0.08410478429144838,0.03664517060472625,1.1733531247763047,2.289,2.931,2.6646666666666667,0.6419999999999999,0.27325974619194987,0.10254931680958838,0.04608800355389347,0.08031023267450586,0,0,3,0,
2715,16.835,2.94435,0.65,4.589,0.315,[ 2.22650285  5.72089162 11.12826312],[2.879 2.429 5.172],[-0.163 -0.152 -0.21 ],[0.19  0.209 0.304],[276. 107.  59.],[35.8 20.5 65.6],[31.1 15.1 55.1],[4294.3 2029.4 1305. ],3,2.22650285,11.12826312,6.35855253,8.90176027,0.6988041303153041,0.5759161848911062,1.2573245358998402,0.09570619265803382,0.1382730742596348,0.06058359928815187,0.6312224296865333,2.429,5.172,3.4933333333333336,2.743,1.2011290059310402,0.343834639102397,0.14259847526182287,0.26173664122137397,0,0,2,1,
2722,13.268,1.17699,1.07,4.362,-0.05,[ 4.0287519   6.12478255  8.92112441 11.2427106  16.53398267],[1.113 1.256 1.169 1.292 1.049],[-0.061 -0.063 -0.071 -0.072 -0.09 ],[0.079 0.08  0.078 0.085 0.09 ],[328. 218. 148. 117.  82.],[18.6 20.1 15.3 17.4  9.3],[21.9 27.2 15.4 17.8  7.8],[8196.1 6450.1 4860.1 4111.8 1918. ],5,4.0287519,16.53398267,9.370270426000001,12.50523077,0.6132069547506037,0.4629543642902619,0.42692618974571306,0.0487844506145422,0.046380480928225325,0.03130225292595026,0.4127082953295448,1.049,1.292,1.1758,0.2430000000000001,0.08944584954037837,0.07607233333932503,0.033247454073484645,0.053495492430685514,0,5,0,0,
2732,12.805,0.31234,1.3,4.08,0.081,[ 7.03145274 13.6116442  24.56045782 54.28106641],[1.698 1.786 1.363 2.221],[-0.076 -0.097 -0.088 -0.132],[0.093 0.136 0.106 0.169],[186. 102.  59.  24.],[33.8 31.6 14.9 20. ],[24.5 19.5  8.3 14.7],[9307.5 6266.9 4148.5 1150.2],4,7.03145274,54.28106641,24.8711552925,47.24961367,0.8876033091383426,0.7276481989399839,0.9834311800869978,0.026137573098049583,0.06818635248565791,0.03655287370065788,0.48540794669276766,1.363,2.221,1.767,0.8580000000000001,0.30596323308528434,0.17315406513032505,0.0756540894041094,0.1255423504999057,0,3,1,0,
2842,15.003,2.03241,0.85,4.522,-0.035,[1.56541081 3.03621178 5.14891616],[1.174 0.938 1.071],[-0.049 -0.042 -0.053],[0.062 0.055 0.071],[339. 162.  96.],[47.8 26.  25.4],[33.5 18.2 17.2],[3019.6 1634.1  971.4],3,1.56541081,5.14891616,3.2501795833333333,3.58350535,0.5170874917208406,0.45251736017473043,0.8176989685806979,0.04120824634041983,0.06704263271439022,0.029176389754656796,0.7521695424577082,0.938,1.174,1.061,0.236,0.09660572791851768,0.0910515814500638,0.040050100680493146,0.07414388941250392,1,2,0,0,
2859,13.851,1.43755,0.84,4.513,-0.064,[2.0054092  2.90513115 3.44620774 4.28887482 5.43099977],[0.748 0.759 0.881 0.752 0.794],[-0.054 -0.061 -0.05  -0.055 -0.068],[0.064 0.061 0.064 0.065 0.056],[633. 457. 367. 297. 247.],[13.9 13.2 15.6 11.1 10.8],[10.7  8.6 13.2  7.4  9.4],[11811.3  6876.3  7164.9  6976.6  5198.7],5,2.0054092,5.43099977,3.615324536,3.42559057,0.43267678142446825,0.32434616604371236,0.286428924639536,0.10235005069446933,0.05240451717501672,0.032224762608484635,0.6994208198029446,0.748,0.881,0.7867999999999999,0.133,0.04982930864461196,0.06333160732665476,0.026608303053841098,0.03914590747330962,5,0,0,0,
2871,15.29,3.24698,0.63,4.613,0.114,[ 5.3637802   7.97882825 12.09997491],[0.933 0.789 1.115],[-0.056 -0.072 -0.076],[0.08  0.094 0.09 ],[254. 163. 110.],[14.3  8.3 15.1],[12.   8.  12.9],[6306.9 4053.3 3329.8],3,5.3637802,12.09997491,8.48086112,6.73619471,0.35331349700177916,0.32695470392206877,0.5020242589157247,0.0018373491617682382,0.00964431949913989,0.004188653308670331,0.1725766908479791,0.789,1.115,0.9456666666666665,0.32599999999999996,0.1333899879634483,0.1410539174798537,0.06148000982604978,0.11491011632005638,2,1,0,0,
2906,14.615,1.00618,0.97,4.337,0.016,[ 13.90908164  21.94221467 145.883639  ],[1.484 1.348 2.039],[-0.094 -0.099 -0.165],[0.113 0.119 0.198],[99. 61. 10.],[15.6 10.7 11.2],[12.2  7.7  7.6],[5532.4 3039.8  871.7],3,13.90908164,145.883639,60.57831176999999,131.97455735999998,1.0207081318089744,0.9972060804041389,3.1130417424780736,0.8692837104700432,0.6164527384811002,0.32916959846340305,0.6683592753252652,1.348,2.039,1.6236666666666668,0.6910000000000001,0.29888719536901476,0.18408162309731968,0.07711662208068018,0.1418599876822008,0,2,1,0,
2926,16.279,4.656,0.56,4.701,-0.265,[ 5.53608548 12.28547949 20.9571375  37.63354937 75.73163337],[1.894 2.173 2.359 2.196 2.681],[-0.135 -0.161 -0.182 -0.145 -0.247],[0.195 0.232 0.251 0.271 0.345],[89. 42. 23. 16.  6.],[22.6 23.8 22.7 18.6 16.3],[17.2 16.7 16.2 12.8 11.4],[1772.7 1021.   470.6  572.8  176.3],5,5.53608548,75.73163337,30.428777042,70.19554789,1.1360745365023392,0.8239265825751456,0.9332730948034655,0.028727086255146014,0.07571602820190047,0.04436244180353545,0.6490436331922596,1.894,2.681,2.2606,0.7870000000000001,0.2579384422686933,0.11410176159811257,0.04937071270855883,0.07785543660974963,0,1,4,0,
3083,14.323,1.63892,0.92,4.471,-0.017,[ 6.23220535  8.29425613 10.18315435],[0.626 0.684 0.811],[-0.068 -0.055 -0.054],[0.074 0.071 0.069],[212. 158. 128.],[ 8.5 10.1 11.2],[7.4 7.6 9.2],[5332.6 4796.1 3392.8],3,6.23220535,10.18315435,8.236538610000002,3.9509490000000005,0.21324057176435063,0.19589350591653176,0.2793029295487985,0.08651133327203116,0.040308850273339726,0.017518960673212666,0.6200830190302593,0.626,0.811,0.707,0.18500000000000005,0.0772571463792617,0.10927460591126126,0.0467305716330674,0.08722300801508726,3,0,0,0,
3097,13.429,0.37823,1.31,4.067,0.255,[ 6.80255833  8.70296645 11.92175111],[0.922 0.918 1.064],[-0.054 -0.06  -0.061],[0.071 0.078 0.077],[196. 154. 112.],[14.7 13.  15.1],[11.2 10.2 12.6],[7621.1 6252.9 4586.8],3,6.80255833,11.92175111,9.142425296666667,5.1191927800000006,0.24366777641746107,0.23110688804264506,0.32460790898575226,0.04798109189834835,0.034154432458237044,0.014841017732035952,1.0750048532556735,0.918,1.064,0.968,0.14600000000000002,0.06790189000805992,0.07014658058683876,0.029799496295183643,0.05027548209366392,2,1,0,0,
3158,10.326,0.16008,2.4,3.936,-0.171,[3.60013004 4.54586316 6.18944555 7.74345208 9.74051754],[0.571 0.709 0.736 0.712 0.895],[-0.023 -0.031 -0.027 -0.032 -0.043],[0.034 0.045 0.047 0.041 0.059],[375. 228. 165. 171. 136.],[21.5 24.4 26.8 24.3 25.8],[22.8 27.6 29.6 30.2 31.8],[7358.2 4905.2 4648.6 4132.3 2166.8],5,3.60013004,9.74051754,6.363881674,6.140387500000001,0.4322638445645035,0.3462635274202669,0.28330679268584247,0.02297900281756974,0.02183398304315504,0.015063540523475215,0.4253661863948279,0.571,0.895,0.7245999999999999,0.32400000000000007,0.1031127538183323,0.1423030000252999,0.062146915346727435,0.09315484405189073,5,0,0,0,
3184,11.36,0.43807,1.24,4.131,0.286,[ 4.02010728  7.54760148 11.3224987 ],[0.615 0.651 0.591],[-0.042 -0.04  -0.05 ],[0.046 0.051 0.061],[330. 177. 119.],[14.4 13.4 10.5],[9.1 9.8 0. ],[10143.2  6054.3  5508.8],3,4.02010728,11.3224987,7.630069153333333,7.30239142,0.4497046367325095,0.3907905706058437,0.6888039891132245,0.14825458833341476,0.11171143308434951,0.04879525674452846,0.210345767078722,0.591,0.651,0.619,0.06000000000000005,0.024657656011875927,0.039834662377828636,0.017236120621158455,0.03231017770597741,3,0,0,0,
3319,15.94,0.54985,1.15,4.186,0.002,[ 3.54554902  8.23985028 19.59077749],[1.899 2.748 3.017],[-0.144 -0.182 -0.249],[0.187 0.218 0.272],[366. 164.  68.],[18.1 29.4 24.9],[13.7 24.6 19.7],[12643.6  6987.4  3855.1],3,3.54554902,19.59077749,10.458725596666667,16.04522847,0.7423681777638294,0.6440287953891618,1.3507815743713647,0.0005809793397340072,0.01139330258909252,0.004948342852374056,0.7781900804640653,1.899,3.017,2.5546666666666664,1.1179999999999999,0.47645519784713813,0.18650386137022631,0.08720546953691188,0.1458768267223382,0,1,2,0,
3344,15.254,1.85924,0.89,4.503,-0.06,[  3.63901032  11.60455577 208.5078693 ],[1.268 1.431 2.154],[-0.085 -0.095 -0.17 ],[0.099 0.124 0.234],[355. 121.   4.],[16.  14.5 10.4],[12.7 11.7  8.2],[7355.  3531.1  368.2],3,3.63901032,208.5078693,74.58381179666667,204.86885898,1.758139163117216,1.2704422776112638,9.578345746855753,0.5152968010003761,0.6985415406802706,0.4025786058648428,0.7736686997434512,1.268,2.154,1.6176666666666666,0.8859999999999999,0.3850388147822098,0.23802110948828137,0.09914186028732588,0.18256748403049658,0,2,1,0,
3398,15.213,0.00316,2.17,2.789,-0.118,[ 4.32711675  7.31941195 35.80102743],[1.374 1.933 3.067],[-0.117 -0.114 -0.137],[0.128 0.137 0.161],[251. 143.  33.],[ 9.4 16.3 25. ],[ 9.7 13.3 15.3],[7861.9 6068.2 2124.9],3,4.32711675,35.80102743,15.815852043333331,31.473910679999996,0.9176968772901819,0.8968441800181594,2.2913826971632876,0.6681362451791061,0.4860756491822434,0.23788374505915963,1.0546101477968182,1.374,3.067,2.1246666666666667,1.693,0.7043267865289679,0.33149989952728326,0.1448419285861263,0.26561029181048007,0,1,2,0,
3425,13.266,0.234,1.32,4.079,0.014,[ 3.1572046   7.6437073  20.03479967],[1.479 1.761 2.336],[-0.08  -0.121 -0.118],[0.096 0.157 0.151],[415. 174.  70.],[17.2 13.2 22.9],[13.8  8.2 16.5],[12743.1  4128.6  3701.5],3,3.1572046,20.03479967,10.278570523333334,16.87759507,0.8024822773413551,0.694425538495461,1.5210602565771696,0.006027887033248442,0.03967530854596813,0.017243210936662045,1.0191256843089107,1.479,2.336,1.858666666666667,0.8569999999999998,0.35661962306574707,0.19186852030079646,0.08216160138744139,0.15369440459110467,0,2,1,0,
3429,15.364,0.83355,1.01,4.287,0.071,[ 8.7419614  15.82798802 44.43539936],[1.86  1.694 1.631],[-0.42  -0.407 -0.341],[0.735 0.712 0.739],[129.  71.  26.],[18.5  9.8  8. ],[14.5  8.5  7.1],[4702.5 2270.6 1311.1],3,8.7419614,44.43539936,23.001782926666664,35.69343796,0.706120203175612,0.6707945806244721,1.3089851679434241,0.22528993181834878,0.21585625019556198,0.09580517877896168,1.0206110909528276,1.631,1.86,1.7283333333333335,0.2290000000000001,0.09658962447155266,0.05588599294400346,0.023988358809444787,0.0441658630665381,0,3,0,0,
3444,13.693,5.08692,0.51,4.712,0.283,[ 2.63596564 12.67139506 14.15015401],[0.502 0.757 0.742],[-0.054 -0.052 -0.078],[0.059 0.066 0.1  ],[510. 107.  92.],[ 9.1 13.6  9.3],[11.4 10.2  8. ],[6172.9 2002.6 1398.6],3,2.63596564,14.15015401,9.81917157,11.51418837,0.7298214218393537,0.5209242228672456,1.9619087479527053,0.8624576932795225,0.6229794166486223,0.33443842817776337,1.040590611455193,0.502,0.757,0.6669999999999999,0.255,0.11683321445547923,0.1751622405629374,0.08245480521443324,0.1274362818590705,3,0,0,0,
3925,14.016,0.16496,1.19,3.843,0.145,[2.59026336 5.32440344 9.20746401],[1.456 1.485 2.804],[-0.084 -0.111 -0.126],[0.103 0.149 0.238],[36. 17. 10.],[18.3 14.6 43.4],[13.1 10.4 29. ],[675.9 393.2 280.2],3,2.59026336,9.20746401,5.707376936666667,6.617200650000001,0.5507961075916581,0.4757001415354828,0.892420082323768,0.05989990170793375,0.08619921565892183,0.03756390608597796,0.6357144284103025,1.456,2.804,1.9149999999999998,1.3479999999999999,0.6287294065547329,0.328318227965918,0.13389882562378144,0.23463881636205397,0,2,1,0,
4032,11.968,0.19914,1.49,3.929,0.166,[2.89225969 3.95116398 5.10112466 5.99275223 7.23524835],[0.788 0.918 0.951 0.985 0.913],[-0.048 -0.046 -0.049 -0.053 -0.054],[0.052 0.075 0.063 0.074 0.075],[391. 293. 264. 227. 188.],[17.2 20.4 19.5 19.2 15.2],[13.2 16.4 14.8 15.1  9. ],[10081.5  7754.4  6006.8  5170.9  4396.4],5,2.89225969,7.23524835,5.034509782,4.34298866,0.39821615810086153,0.3016127332388824,0.25982091281808073,0.07658326278638601,0.04350413442673084,0.025559733392132526,0.8701859760665259,0.788,0.985,0.9109999999999999,0.19699999999999995,0.06672031174987117,0.07323854198668625,0.0331018624176561,0.04742041712403951,5,0,0,0,
4084,14.608,0.07201,1.45,3.629,-0.048,[  8.19610407  10.72903285 214.8795372 ],[1.217 2.003 2.368],[-0.118 -0.31  -0.127],[0.14  0.568 0.191],[164. 126.   7.],[ 9.3  9.8 16.1],[ 7.3  8.1 15.3],[3051.2 1153.   537. ],3,8.19610407,214.8795372,77.93489137333333,206.68343313,1.4185875957407599,1.2425757842510519,9.66844886288288,0.9365637878615612,0.8772979465140873,0.6726854392159939,0.43256324781239425,1.217,2.368,1.8626666666666667,1.1509999999999998,0.48025710706754654,0.2578330925559484,0.12386820311988785,0.20597709377236934,0,1,2,0,
4246,13.382,1.7924,1.02,4.469,0.255,[5.558328   6.98474826 8.75630846],[0.674 0.881 0.834],[-0.072 -0.065 -0.07 ],[0.072 0.078 0.083],[241. 198. 158.],[ 9.  10.2  9.8],[ 0. 11.  9.],[5762.2 4426.1 3978.5],3,5.558328,8.75630846,7.099794906666666,3.1979804599999992,0.19737688097818729,0.18424505089914356,0.2551301139156663,9.012671743028255e-05,0.001193075873585475,0.0005181466064318021,0.24088890275315866,0.674,0.881,0.7963333333333334,0.20699999999999996,0.0886052418815551,0.11126652391991011,0.05025011983333473,0.0866471326915027,3,0,0,0,
4288,15.05,2.87242,0.71,4.594,0.112,[ 6.28385406  9.08742267 13.95134254],[0.83  0.829 0.828],[-0.045 -0.055 -0.064],[0.067 0.065 0.083],[202. 142.  96.],[14.9 11.7 11.2],[11.  10.   8.1],[7606.1 4823.4 4201.3],3,6.28385406,13.95134254,9.774206423333334,7.66748848,0.3463899116811747,0.32408622671955023,0.49069538412705693,0.01829047052490937,0.029879389577941305,0.01298176670152471,0.5595657190346416,0.828,0.83,0.8289999999999998,0.0020000000000000018,0.0008164965809277268,0.0009849174679465948,0.000427744506729842,0.0008041817450743878,3,0,0,0,
4385,15.825,2.16243,0.84,4.514,0.102,[  7.29810443  17.3702977  386.3728943 ],[1.586 1.526 2.976],[-0.137 -0.17  -0.199],[0.162 0.204 0.287],[157.  66.   3.],[13.6  8.6 13.1],[12.2  8.2 13. ],[4093.  2221.4  278.9],3,7.29810443,386.3728943,137.01376547666666,379.07478986999996,1.7237965777316062,1.2872536585994272,11.31170979609696,0.7850626662770415,0.8066790956269732,0.5363701071238114,0.48374126904788917,1.526,2.976,2.029333333333333,1.45,0.6698424358674873,0.3300800439557263,0.13470311543457014,0.23817345597897502,0,2,1,0,
4500,15.822,3.40494,0.64,4.632,0.027,[ 8.70179277 14.75102769 44.9847468 ],[1.254 1.405 1.789],[-0.099 -0.145 -0.123],[0.099 0.145 0.146],[127.  76.  27.],[11.8  9.5 12.7],[10.9  8.6 10.7],[3068.5 1450.   938.9],3,8.70179277,44.9847468,22.812522420000004,36.28295403,0.7134565438470183,0.6957337181906926,1.3723859863095704,0.3783972999204432,0.28545729168475087,0.12884358791263895,1.3895919571253437,1.254,1.789,1.4826666666666666,0.5349999999999999,0.2252115055280751,0.15189624923206504,0.06452686852103237,0.12027877697841728,0,3,0,0,
4524,15.696,0.14166,1.26,3.806,-0.003,[3.33932408 4.52626961 7.99141011],[0.823 0.888 1.042],[-0.06  -0.062 -0.077],[0.073 0.08  0.084],[401. 304. 160.],[10.7 12.5 12.8],[ 8.4  9.3 10.7],[9229.3 9534.1 5170.4],3,3.33932408,7.99141011,5.285667933333333,4.65208603,0.37896484953620535,0.3733980828669424,0.5605034760542086,0.2798659565379782,0.13140543049529518,0.05752505429371829,0.7392806095084534,0.823,1.042,0.9176666666666667,0.21900000000000008,0.09183439200841677,0.10007380168007639,0.04275788305355627,0.07954958227388305,2,1,0,0,
4772,15.514,0.80696,1.14,4.298,-0.199,[3.38085113 5.14993121 9.01805462],[1.807 1.528 1.606],[-0.143 -0.164 -0.168],[0.154 0.164 0.184],[338. 218. 121.],[11.6  7.8  7.1],[9.3 0.  0. ],[9459.5 7735.5 5949.1],3,3.38085113,9.01805462,5.849612319999999,5.637203489999999,0.4260868136149947,0.40241273894359686,0.6371833325750308,0.06503240484395917,0.06958208168290594,0.030286369115264868,0.6304478191245936,1.528,1.807,1.647,0.2789999999999999,0.11753297409663378,0.07136185433918263,0.030560950538993357,0.056466302367941694,0,3,0,0,
6132,11.399,0.49563,1.67,4.211,-0.009,[ 7.58456219 11.86688351 33.32018333],[3.007 2.284 7.261],[-0.269 -0.222 -0.544],[0.35  0.289 0.761],[21. 15.  4.],[23.8 13.4 84.5],[22.2 12.1 59.2],[520.4 485.7 204.9],3,7.58456219,33.32018333,17.59054301,25.73562114,0.6427768655560209,0.6400651097053816,1.1862197642324896,0.4513321240920157,0.28433076824462555,0.12829491039006446,1.0135755945514133,2.284,7.261,4.184,4.977,2.195697155802685,0.5247842150580031,0.22136620671115026,0.39651051625239,0,0,2,1,
6145,12.182,0.32785,1.77,4.099,-0.024,[ 7.31364738 19.67274719 32.65782278],[1.751 2.851 2.785],[-0.147 -0.142 -0.141],[0.171 0.213 0.197],[24.  8.  5.],[ 9.2 20.6 17.9],[ 8.2 13.2 13.6],[480.3 324.6 245.6],3,7.31364738,32.65782278,19.88140578333333,25.344175399999997,0.6498532105329885,0.5204746749653324,1.1749610808401387,0.3141660737721041,0.23674312127551414,0.10555014228391876,1.3398154694249462,1.751,2.851,2.4623333333333335,1.1,0.5037097929915157,0.20456604561723937,0.09803617498426916,0.14891024773250305,0,1,2,0,
