KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,Unnamed: 38,N_first,N_second,deltas,min_abs_delta,med_abs_delta,res_summary
701,13.361,0.26977,1.53,4.13,0.24,[  5.71489033  12.44179722  18.16405902 122.3858876  267.284615  ],[1.446 0.616 2.142 1.866 1.526],[-0.058 -0.048 -0.075 -0.087 -0.109],[0.099 0.057 0.092 0.118 0.218],[236. 108.  66.  10.   4.],[72.8 11.4 99.5 46.3 19.3],[57.2  8.5 81.6 35.9 14.3],[4158.7 2373.3 1747.6  521.2  217.8],5,5.71489033,267.284615,85.198249834,261.56972467,1.6699660607222415,1.1812566473238584,2.139690310068126,0.3699605325177075,0.4204372502673425,0.2601490388725591,0.4907811377049892,0.616,2.142,1.5192,1.5259999999999998,0.5156209460446696,0.3394029397345113,0.1920366901396591,0.2285413375460768,1,3,1,0,,0,0,[ 0.08854208 -0.02671837  1.245935    0.09197482],0.026718369872290815,0.09025844994358379,[0. 0. 0. 0.]
707,13.988,0.41262,1.21,4.089,0.135,[ 5.66811063 13.1755712  21.77566845 31.78484972 41.02789654],[1.773 2.72  4.558 3.413 3.767],[-0.085 -0.11  -0.151 -0.119 -0.138],[0.104 0.101 0.151 0.167 0.152],[239. 102.  63.  43.  35.],[ 27.3  48.8 117.3  57.6  66.5],[13.9 34.9 77.6 39.8 40.9],[9651. 5475. 3895. 3018. 2636.],5,5.66811063,41.02789654,22.686419308,35.35978591,0.8596409334818984,0.5575978762537206,0.6819222894259629,0.2182703408696297,0.1632162688948652,0.0959260451420468,0.995498541715468,1.773,4.558,3.2462000000000004,2.785,0.945206728710709,0.2911732883712368,0.1423156622684228,0.2038383340521224,0,1,3,1,,0,2,[ 0.16225424 -0.0083617  -0.02690014  0.00395586],0.003955861955787565,0.017630920793058058,[0.         1.66666667 0.         1.28571429]
710,13.294,0.35494,1.34,4.196,-0.07,[3.8868617  5.37492471 8.58604236],[1.364 2.224 1.802],[-0.081 -0.092 -0.084],[0.09  0.129 0.107],[351. 248. 161.],[20.8 49.  23.2],[16.1 36.4 19. ],[9531.1 8569.4 4420.8],3,3.8868617,8.58604236,5.949276256666667,4.699180660000001,0.3441939386806119,0.3296114399713461,0.4901349738092491,0.1057120858165573,0.0720006131593714,0.03134399891449,1.071185686327177,1.364,2.224,1.7966666666666669,0.8600000000000001,0.3511137833934876,0.1954251113507351,0.0873799260107142,0.1595547309833024,0,2,1,0,,0,1,[-0.01225404 -0.04154464],0.012254041425171835,0.026899339028464253,[1.4 0. ]
711,13.835,0.33894,1.26,4.059,-0.37,[  3.61930475  44.69965891 124.5249337 ],[1.483 2.971 2.699],[-0.066 -0.1   -0.102],[0.106 0.167 0.136],[375.  26.  11.],[47.4 71.3 47.5],[40.8 58.8 28.5],[9114.7 1421.4  794.4],3,3.61930475,124.5249337,57.614632453333336,120.90562895,1.5366311663879162,0.8712580496200517,6.5680790074462925,0.5027942372652818,0.63189946153435,0.3417774145361218,0.7922014673817731,1.483,2.971,2.3843333333333336,1.488,0.6469401483565195,0.2713295743142119,0.1348511038655485,0.2080246050608136,0,1,2,0,,0,0,[ 3.11678135 -0.07139535],0.07139534740281217,1.5940883498849097,[0. 0.]
718,13.764,1.05689,1.16,4.283,0.335,[ 4.58546215 22.71445498 47.90344231],[2.272 2.788 2.269],[-0.076 -0.118 -0.118],[0.099 0.189 0.189],[296.  57.  27.],[84.8 74.4 34.1],[62.9 46.5 22.8],[7823.  1715.1  940.7],3,4.58546215,47.90344231,25.06778648,43.317980160000005,1.0189836096742253,0.7085831111556513,2.531260582785175,0.3907301826440097,0.4027795982416671,0.1893694764951429,0.5267609318226878,2.269,2.788,2.443,0.5189999999999997,0.2439549138672963,0.0998587449313533,0.0420877772221238,0.0708145722472369,0,0,3,0,,0,0,[0.65119343 0.05447043],0.05447043198216339,0.3528319329254188,[0. 0.]
719,13.177,3.12984,0.73,4.599,-0.01,[ 4.15982225  9.03418745 28.12264106 45.90267989],[0.852 1.622 0.93  1.27 ],[-0.039 -0.066 -0.045 -0.056],[0.073 0.095 0.073 0.087],[320. 147.  47.  29.],[35.6 82.1 26.9 42.9],[32.7 85.  22.9 36.9],[4647.2 2155.  1551.5  690.6],4,4.15982225,45.90267989,21.8048326625,41.74285764,1.0427632677184593,0.7588143804079395,1.3056392746511998,0.1787198573813728,0.2140665854527463,0.1157230062830332,1.038174824750395,0.852,1.622,1.1685,0.7700000000000001,0.3053764070782155,0.2613405280943222,0.1120752353024964,0.1889887319925831,2,2,0,0,,0,0,[ 0.08588624  0.03763772 -0.02066069],0.020660688473758904,0.037637722102685345,[0. 0. 0.]
720,13.749,2.5396,0.85,4.552,0.04,[ 2.79589907  5.69059352 10.04156732 18.36972561],[1.5   2.834 2.54  2.568],[-0.106 -0.111 -0.12  -0.151],[0.149 0.185 0.174 0.196],[367. 171. 107.  56.],[16.3 45.5 28.1 20.1],[ 42.5 116.5  70.6  47.6],[7384.1 4309.8 2569.2 1254.4],4,2.79589907,18.36972561,9.22444638,15.57382654,0.8175811796345649,0.6370229491941064,0.876431564811002,0.0160453172300413,0.0480957780225585,0.0263332057366027,0.5477562916703971,1.5,2.834,2.3605,1.334,0.5098869972846924,0.2160080479918205,0.1088925639367895,0.1422721174892325,0,1,3,0,,1,0,[ 0.01766791  0.05875431 -0.08531582],0.01766790887769787,0.0587543058250275,[2. 0. 0.]
723,15.825,3.138,0.64,4.606,-0.44,[ 3.93699397 10.08881642 28.08191917],[2.862 3.559 3.409],[-0.144 -0.175 -0.147],[0.197 0.227 0.213],[338. 128.  46.],[59.3 51.3 50.8],[76.3 83.  58.2],[5996.1 2223.3 1778.5],3,3.93699397,28.08191917,14.035909853333331,24.1449252,0.8532620353413284,0.7298879381942783,1.6730192762348974,0.0057839780461706,0.0413206356269109,0.0179593816939988,1.19898505748918,2.862,3.559,3.276666666666667,0.6970000000000001,0.2995400177308905,0.0914160786564264,0.0409764534108858,0.0709053916581892,0,0,3,0,,0,0,[-0.14581053 -0.07217662],0.0721766227426971,0.10899357458836756,[0. 0.]
730,15.592,0.3857,0.99,4.061,0.032,[ 7.38445597  9.84821114 14.78701236 19.72433675],[2.932 3.314 4.416 3.807],[-0.192 -0.262 -0.3   -0.288],[0.278 0.285 0.434 0.449],[133.  98.  69.  51.],[23.7 25.3 39.4 26. ],[15.7 15.4 27.6 17.1],[6526. 4831. 3536. 3117.],4,7.38445597,19.72433675,12.936004055,12.339880779999998,0.4266839032081426,0.3664017369622889,0.3896763125706227,0.0495751756821889,0.0402615339527086,0.0242600257040397,0.0137705203847555,2.932,4.416,3.61725,1.4840000000000004,0.5557730539527803,0.1536451873530389,0.0666472492534499,0.1139217176953026,0,0,3,1,,3,0,[0.00023054 0.00099481 0.00042201],0.00023053627876135074,0.0004220056322452592,[1.33333333 1.5        1.33333333]
732,15.342,2.09487,0.93,4.442,0.281,[1.26025793 3.29530461 5.25453383],[2.835 1.013 1.088],[-0.132 -0.079 -0.078],[0.156 0.111 0.094],[1013.  390.  249.],[128.1  10.4  12.6],[18.5  8.2 10.6],[18108.9  7058.1  6906.1],3,1.26025793,5.25453383,3.2700321233333334,3.9942759,0.620074753621434,0.4986966989462162,1.1046688176602797,0.3576629947975233,0.2423740181070071,0.1082003656292161,1.048175318683233,1.013,2.835,1.645333333333333,1.822,0.8417784084240275,0.5116157263517185,0.2101376707197921,0.3691247974068072,0,2,1,0,,0,0,[-0.12840471 -0.04326893],0.04326893227633977,0.08583682350798233,[0. 0.]
733,15.644,2.90021,0.78,4.565,-0.059,[ 3.13295549  5.92498617 11.34934777 18.6435031 ],[1.435 2.765 2.446 1.966],[-0.086 -0.147 -0.131 -0.132],[0.112 0.229 0.155 0.171],[414. 222. 115.  70.],[23.9 68.5 41.7 16.1],[20.5 58.5 36.5 15. ],[8685.2 5639.5 3129.1 1191.6],4,3.13295549,18.6435031,9.7626981325,15.51054761,0.7745732943973791,0.6061346377815676,0.8164603605153461,0.023531056091452,0.0500630090990282,0.0302498761477075,0.6584473555007249,1.435,2.765,2.153,1.33,0.5027141334794557,0.2334947206128451,0.1089453968599477,0.1730143985137018,0,1,3,0,,0,1,[-0.05440946 -0.0422469  -0.01438373],0.014383726123144425,0.04224689776786439,[0.         0.         1.66666667]
749,15.416,2.00723,0.9,4.474,0.086,[3.94106174 5.34956967 8.10901972],[1.629 2.48  1.264],[-0.115 -0.15  -0.096],[0.167 0.164 0.128],[325. 248. 157.],[28.9 60.6 14.1],[22.7 48.5  9.8],[6689.4 6465.3 4438.9],3,3.94106174,8.10901972,5.79988371,4.167957979999999,0.3133551180609514,0.2984713245305971,0.436609779965003,0.0752414283395365,0.0551414642918086,0.023981068213764,0.3949855231071323,1.264,2.48,1.791,1.216,0.5094748930680163,0.2844639268944814,0.1219060529252759,0.2263167690303368,0,2,1,0,,2,0,[0.01804476 0.01055103],0.01055103123213752,0.014297895521743653,[1.33333333 1.5       ]
750,15.377,1.57633,0.82,4.442,0.18,[ 5.04416027 14.51677802 21.67695486],[1.208 1.331 2.59 ],[-0.115 -0.113 -0.13 ],[0.125 0.147 0.195],[269.  90.  61.],[10.2 10.1 34.3],[ 8.2  7.5 24.5],[3932.9 2097.  1829.6],3,5.04416027,21.67695486,13.745964383333332,16.63279459,0.6332093961139994,0.495574533839037,1.1855860398767124,0.5618413667297869,0.31678069499086,0.1443153071577415,0.7424007090240385,1.208,2.59,1.7096666666666664,1.382,0.6245117203775193,0.3652827375965214,0.1495737966889852,0.2694482355234939,0,2,1,0,,1,0,[-0.0406875  -0.00451028],0.004510283198502774,0.022598890840721586,[0.  1.5]
756,15.714,1.11842,1.01,4.274,0.168,[ 2.56656946  4.13444128 11.09433544],[1.67  2.943 4.389],[-0.134 -0.199 -0.328],[0.194 0.253 0.299],[406. 251.  94.],[15.  40.2 66.5],[12.3 33.5 55.2],[8151.6 6602.4 3639.3],3,2.56656946,11.09433544,5.93178206,8.52776598,0.6357482705184658,0.6247984357854589,1.1471382056038018,0.3617487743931747,0.2497537968336882,0.1116894510928333,1.1534781907034104,1.67,4.389,3.000666666666666,2.7190000000000003,1.1107758049619596,0.3701763402450432,0.1752291169506882,0.3020439902243946,0,1,1,1,,0,0,[-0.03347063 -0.10553529],0.03347062814345203,0.06950295994172212,[0. 0.]
757,15.841,2.7288,0.81,4.572,0.057,[ 6.25294127 16.06864266 41.19712515],[2.24  4.824 3.256],[-0.117 -0.22  -0.172],[0.182 0.264 0.23 ],[173.  69.  26.],[ 47.1 161.9  51.2],[ 36.  137.4  37.9],[3742. 2036.  981.],3,6.25294127,41.19712515,21.172903026666663,34.94418388,0.8187825611723396,0.6950105550708624,1.5667972925417586,4.9467385463458565e-06,0.0011594953146458,0.0005035627272372,1.0852591212391405,2.24,4.824,3.44,2.584,1.0629067064736522,0.3089845076958291,0.1376543145491434,0.2503875968992247,0,0,2,1,,0,0,[-0.14340884 -0.14539297],0.14340883934129778,0.1444009024860804,[0. 0.]
775,15.095,3.4398,0.62,4.627,0.046,[ 7.87742204 16.38490222 36.44519458],[2.258 2.096 2.082],[-0.142 -0.124 -0.129],[0.155 0.147 0.187],[134.  67.  29.],[38.7 28.9 21.7],[41.5 28.1 19.8],[2628. 1720.  961.],3,7.87742204,36.44519458,20.235839613333333,28.56777254,0.6652561594466655,0.5918416556764345,1.152149221177317,0.0062631143952125,0.0335322649403979,0.0145703877706642,0.3859147357417702,2.082,2.258,2.1453333333333333,0.1760000000000001,0.0798721200141548,0.0372306339407185,0.0159747907418478,0.0273461777501554,0,0,3,0,,0,0,[0.03999139 0.11215783],0.03999139165076393,0.07607461058865839,[0. 0.]
787,15.367,1.10239,1.04,4.373,0.288,[ 0.58936958  4.43123472 11.37935033],[0.975 3.473 3.517],[-0.088 -0.181 -0.215],[0.104 0.253 0.279],[1941.  291.  118.],[11.4 71.  37.9],[ 8.4 58.3 29.9],[30799.5  8340.3  2645.4],3,0.58936958,11.37935033,5.466651543333334,10.78998075,1.2857297518094877,0.8168477023551564,4.043293686715912,0.3886656032688588,0.4908116556319353,0.2408274291837063,0.7734697509568378,0.975,3.517,2.655,2.542,1.1880751940288403,0.4474859487867572,0.2694391706883202,0.3191462649089768,1,0,2,0,,0,0,[ 1.50620034 -0.14400455],0.14400454583307054,0.8251024414050414,[0. 0.]
806,15.842,3.57617,0.65,4.647,-0.113,[ 29.31475445  60.32524674 143.2070119 ],[ 3.653 11.528  8.267],[-0.193 -0.524 -0.344],[0.29  0.572 0.447],[45. 22.  9.],[ 57.4 444.7 176.2],[  0.  323.4 115.6],[ 768. 1235.  669.],3,29.31475445,143.2070119,77.61567103,113.89225745,0.6888780222771884,0.6194224282425904,1.2158804725989645,0.0263735310020963,0.0713190950965082,0.0310459187011106,0.4902535217210367,3.653,11.528,7.816,7.875,3.230733353280645,0.4133486890072473,0.2146297763759307,0.335849539406346,0,0,1,2,,1,0,[0.02892294 0.18695753],0.02892294122559158,0.10794023629948213,[2. 0.]
812,15.954,4.43641,0.58,4.692,-0.321,[ 3.34021993  7.82502184 20.06028585 46.18436051],[2.314 1.3   2.198 2.125],[-0.093 -0.068 -0.092 -0.094],[0.11  0.099 0.133 0.152],[381. 164.  63.  27.],[71.6 15.9 35.2 26. ],[58.2 12.6 27.2 18. ],[6998.4 3301.4 1908.9 1086.6],4,3.34021993,46.18436051,19.3524720325,42.84414058,1.1407198715669404,0.8606792869309212,1.4028508623894778,0.0049972541776725,0.0362526819984915,0.0204708589175864,0.847781839443872,1.3,2.314,1.98425,1.014,0.4007595132994349,0.2019702725460173,0.1012993275258033,0.1308218890428793,0,1,3,0,,0,0,[ 0.17133333 -0.14546412  0.15113914],0.1454641166854559,0.15113914266580597,[0. 0. 0.]
829,15.386,1.20089,0.97,4.3,0.009,[ 9.75192499 18.64929387 38.55762762],[2.188 3.199 3.339],[-0.169 -0.212 -0.225],[0.184 0.212 0.59 ],[136.  69.  38.],[28.5 46.1 39.7],[24.3 36.  32.6],[3944.9 2367.4 1374.3],3,9.75192499,38.55762762,22.31961549333333,28.80570263,0.5970199526006195,0.5395637761721643,0.9899409587413912,0.0105022541643869,0.0389812762024072,0.0169411544800366,0.23893167872455,2.188,3.339,2.908666666666667,1.1509999999999998,0.5127834717391823,0.1762950281019421,0.0828383134687303,0.131904652761861,0,0,3,0,,0,0,[-0.04381474  0.0337557 ],0.03375569844028625,0.03878521906959059,[0. 0.]
834,15.084,0.45752,1.23,4.096,0.315,[ 2.09082239  6.15560917 13.23350423 23.65369289 50.4468756 ],[1.7   2.649 3.532 8.914 3.021],[-0.124 -0.153 -0.202 -0.397 -0.23 ],[0.149 0.229 0.256 0.505 0.332],[638. 211. 101.  57.  27.],[ 19.9  35.1  49.1 266.3  19.4],[ 14.9  26.3  34.3 188.4  15.2],[18287.5  8920.9  5308.4  3728.8  1229.3],5,2.09082239,50.4468756,19.116100856,48.35605321,1.3825171314295517,0.9044507876992892,1.2535186236669429,0.0596925833634569,0.1289538787100928,0.0784160227411312,0.7523194768538102,1.7,8.914,3.963200000000001,7.213999999999999,2.5468918626435637,0.6426352095891106,0.2474124472994211,0.3863292289059346,0,1,3,1,,0,0,[-0.01863031  0.07491427  0.07244578  0.06636363],0.01863030874978655,0.06940470351148154,[0. 0. 0. 0.]
841,15.855,2.36718,0.89,4.542,0.115,[  6.54626957  15.3352934   31.33038711 269.3087336  499.4680938 ],[1.899 4.133 5.834 4.692 3.021],[-0.139 -0.283 -0.302 -1.98  -0.256],[ 0.201  0.334  0.422 45.547  0.333],[206.  87.  45.   5.   3.],[ 24.8  86.6 117.1  18.1  15.7],[ 24.   84.1 110.   12.7   9.6],[3493.4 2776.1 1782.8  399.2  301.7],5,6.54626957,499.4680938,164.397755496,492.92182423,1.882513865331651,1.179883148450754,2.709005818678507,0.3515095714660575,0.4611071329681615,0.2875510823833559,0.4486319690507823,1.899,5.834,3.9158,3.935,1.3562671418271548,0.3463576132149636,0.1721473070055872,0.2436539149088308,0,1,1,3,,1,0,[ 0.17130018  0.02151248  1.86525594 -0.07268493],0.02151247755064145,0.12199255350333477,[0. 2. 0. 0.]
864,15.604,1.99535,0.93,4.488,0.071,[ 4.31178142  9.76734394 20.05038278],[2.91  2.065 2.493],[-0.153 -0.136 -0.144],[0.181 0.161 0.216],[299. 128.  62.],[86.  21.1 37.8],[68.7 17.3 29.4],[7068.7 2088.6 2523.7],3,4.31178142,20.05038278,11.376502713333332,15.73860136,0.6674659313530514,0.5735708088938736,1.159033334108771,0.0133872939157096,0.0492051086575639,0.021393255282326,0.3897062369660138,2.065,2.91,2.489333333333333,0.8450000000000002,0.3449795485081527,0.1385831073278599,0.0610628860288323,0.1131494376004285,0,0,3,0,,1,0,[0.1326344  0.02639893],0.026398932154323207,0.07951666705438554,[0. 2.]
869,15.599,2.39961,0.86,4.559,0.116,[ 3.21982901  7.49018556 17.46091637 36.27556467],[1.728 2.61  2.225 3.081],[-0.112 -0.169 -0.16  -0.185],[0.112 0.169 0.175 0.185],[415. 178.  76.  38.],[30.5 53.  22.6 45.5],[19.4 43.1 16.8 28.6],[7685. 4181. 1605. 1427.],4,3.21982901,36.27556467,16.1116239025,33.05573566,1.051781372477392,0.790552122480561,1.2449900371363836,0.0076598530502465,0.0376606684489197,0.0233787271335394,0.5667382910176897,1.728,3.081,2.411,1.353,0.4973896862621901,0.2063001602082912,0.0930964083463113,0.1536015484584542,0,1,3,0,,0,0,[0.16313406 0.16558637 0.03876463],0.03876463014065745,0.1631340572336788,[0. 0. 0.]
877,15.019,3.56737,0.65,4.644,-0.075,[ 5.95489264 12.03986967 20.83773609],[2.318 2.186 1.312],[-0.067 -0.067 -0.087],[0.119 0.117 0.111],[227. 110.  69.],[87.2 57.6 14.9],[83.3 51.1 12.1],[4998. 2775. 1518.],3,5.95489264,20.83773609,12.944166133333333,14.88284345,0.5439765973385672,0.4719848361282669,0.876286336007442,0.0498099921448421,0.0775780438961065,0.0337849896940463,0.5848151440318601,1.312,2.318,1.9386666666666663,1.006,0.4463849858088369,0.2302536034089599,0.1117980593847476,0.1729711141678129,0,1,2,0,,1,0,[0.01092248 0.03843663],0.010922479871946056,0.024679553617270478,[2. 0.]
880,15.158,2.09685,0.95,4.399,0.191,[ 2.38295821  5.90225497 26.44432103 51.53924299],[1.647 2.197 3.58  5.004],[-0.089 -0.099 -0.186 -0.221],[0.116 0.126 0.186 0.24 ],[559. 226.  53.  28.],[ 41.4  59.3  88.  155.5],[ 23.5  43.2  68.  112.1],[8914. 5191. 1817. 1230.],4,2.38295821,51.53924299,21.5671943,49.15628478,1.3350216091512754,0.9084609347377146,1.968736148260776,0.1909848393705858,0.284229127113994,0.1544251617752765,0.6639850416654454,1.647,5.004,3.107,3.3569999999999998,1.3021173142232614,0.4190915076354236,0.1905660801700881,0.3072095268747987,0,1,2,1,,0,0,[-0.17437985  0.49345864 -0.02551397],0.025513967034153873,0.17437984641227366,[0. 0. 0.]
884,15.161,1.91182,0.83,4.5,0.021,[ 3.33612251  9.43946259 20.47726587],[1.773 4.25  2.882],[-0.091 -0.142 -0.117],[0.146 0.199 0.176],[402. 142.  63.],[ 41.6 175.2  52.7],[ 30.8 163.4  45.4],[7311. 3711. 1519.],3,3.33612251,20.47726587,11.084283656666663,17.14114336,0.7880299785207725,0.6399905308924757,1.49939829953334,0.0690043594198084,0.1320609480314442,0.0578166551631782,0.897300024801607,1.773,4.25,2.9683333333333333,2.4770000000000003,1.0130720057769285,0.3412932080101948,0.157638751850293,0.2781583380123527,0,1,1,1,,0,0,[-0.05684293  0.0846627 ],0.056842930507369105,0.07075281290088148,[0. 0.]
886,15.847,5.07114,0.52,4.714,0.027,[ 8.01084154 12.07138695 20.99581773],[1.912 1.463 1.462],[-0.057 -0.061 -0.075],[0.071 0.098 0.083],[169. 111.  62.],[48.5 31.  18.2],[28.9 16.5 12.4],[3423. 2612. 1517.],3,8.01084154,20.99581773,13.692682073333332,12.98497619,0.4184546527168166,0.396097905632249,0.6230928808756817,0.0713010231078409,0.0715988762378002,0.0311682836329743,0.5696609525140223,1.462,1.912,1.6123333333333332,0.4499999999999999,0.2118967253692756,0.1314224056456123,0.0549833438267206,0.0930328716146371,0,2,1,0,,1,0,[0.0045875 0.0435827],0.004587503050272668,0.024085103677922604,[1.5 0. ]
896,15.258,2.50854,0.84,3.801,0.176,[ 6.30820415 16.239483   28.86686825],[2.783 3.889 1.371],[-0.131 -0.175 -0.113],[0.17  0.206 0.154],[203.  84.  46.],[ 86.2 123.8  12.3],[70.1 97.9  9.6],[4803.8 2837.3 1218.9],3,6.30820415,28.86686825,17.138185133333334,22.5586641,0.6604939302861603,0.5386471585939497,1.1759581964052206,0.1855035005880987,0.1830849003487996,0.0807595693915586,0.9763008384832144,1.371,3.889,2.681,2.518,1.0304963205497957,0.3843701307533739,0.1925188493891659,0.3130672634589084,0,1,2,0,,0,0,[-0.14188557  0.06654386],0.06654386411193025,0.10421471772976104,[0. 0.]
898,15.777,4.09361,0.59,4.672,-0.149,[ 5.16980121  9.77045018 20.09010164],[1.905 2.61  2.24 ],[-0.096 -0.151 -0.14 ],[0.139 0.151 0.211],[249. 135.  63.],[41.4 58.  36.9],[34.1 46.7 29.2],[3447.  2899.7 1458.4],3,5.16980121,20.09010164,11.676784343333331,14.92030043,0.5895082900838079,0.5342702757692217,0.973059365297225,0.0125862569300657,0.0421432186725803,0.0183174819626671,0.2653954053832703,1.905,2.61,2.2516666666666665,0.7049999999999998,0.2879332484371256,0.1278756099646746,0.0559483479857753,0.1043671354552183,0,0,3,0,,1,0,[-0.05504585  0.02810522],0.028105218791464326,0.041575536142851754,[0. 2.]
899,15.234,5.26786,0.5,4.722,0.127,[ 3.30654654  7.11375661 15.36845633],[1.145 1.444 1.397],[-0.052 -0.061 -0.064],[0.075 0.115 0.097],[394. 187.  90.],[37.7 44.4 30.9],[30.5 35.8 24.3],[5504.7 3579.8 1943.2],3,3.30654654,15.36845633,8.596253160000002,12.06190979,0.6672556075688303,0.5856735256928922,1.155900650091673,2.3975234099454733e-05,0.0020802478201584,0.0009034419411792,0.4045821655244485,1.145,1.444,1.3286666666666669,0.2989999999999999,0.1312817157447635,0.0988071116995209,0.0445563830978581,0.0750125439036628,0,3,0,0,,0,0,[0.07570792 0.08019273],0.07570792123192072,0.07795032504583643,[0. 0.]
904,15.289,1.06119,1.12,4.374,-0.065,[ 2.21112226  4.61748122 10.19848207 27.95473903 42.14014148],[1.778 1.585 1.652 2.007 1.961],[-0.081 -0.082 -0.084 -0.134 -0.11 ],[0.129 0.127 0.15  0.268 0.171],[601. 292. 131.  51.  31.],[42.6 28.1 21.4 25.4 21.6],[32.7 18.4 15.  15.3 13. ],[9782. 6140. 2958. 1755. 1353.],5,2.21112226,42.14014148,17.424393212000002,39.92901922,1.2800832325920124,0.8776969673237233,1.1363689347297512,0.0972676472792989,0.1490555095941266,0.0934827185964501,0.5315603388689856,1.585,2.007,1.7966000000000002,0.4220000000000001,0.1657257976296992,0.0922441264776239,0.04017308097294,0.0641767783591228,0,3,2,0,,1,0,[ 0.04414878  0.1043339  -0.08631046  0.00496118],0.004961184691600895,0.06522962230109469,[0.  0.  0.  1.5]
906,15.46,2.60984,0.81,4.563,0.009,[ 4.14812194  7.15680955 17.64825801],[0.969 2.172 2.054],[-0.072 -0.11  -0.132],[0.113 0.158 0.156],[328. 187.  71.],[12.9 47.7 23.8],[10.8 38.5 19.1],[7123.9 4237.4 1426.5],3,4.14812194,17.64825801,9.651063166666669,13.50013607,0.6288503297280207,0.5995952489910358,1.0956262568634163,0.1901080658215352,0.176707584583855,0.077862545319524,1.0448373822670465,0.969,2.172,1.731666666666667,1.2030000000000003,0.541434103921141,0.3126664700218331,0.1620212831123791,0.2315688161693937,1,0,2,0,,0,0,[ 0.03518792 -0.17802023],0.03518792169354601,0.10660407569606362,[0. 0.]
907,15.223,2.26922,0.89,4.465,-0.054,[ 4.79094409 16.51409124 30.13307325 99.64120749],[1.279 2.531 2.597 2.505],[-0.084 -0.122 -0.16  -0.154],[0.11  0.144 0.224 0.201],[257.  74.  38.  11.],[21.2 55.9 44.8 22.7],[16.1 43.1 32.9 19.4],[5832.  2703.6 1471.5  461.4],4,4.79094409,99.64120749,37.7698290175,94.8502634,1.3180178791419543,0.9751174004410368,1.8594443894036563,0.1366509535710762,0.1891101977610744,0.1273188140993082,1.0547715200301375,1.279,2.597,2.228,1.318,0.5489307788783573,0.246378267001058,0.1305650993953844,0.1488629563135847,0,1,3,0,,0,0,[ 0.14897961 -0.08765572  0.10223526],0.08765572346444173,0.10223526005599193,[0. 0. 0.]
921,15.532,2.34247,0.86,4.541,0.143,[ 3.78403195 10.28195555 18.11994245],[1.646 2.636 3.07 ],[-0.099 -0.148 -0.16 ],[0.128 0.23  0.192],[353. 129.  69.],[25.6 55.  60.7],[23.4 46.3 49.6],[5706.2 3777.6 2325.9],3,3.78403195,18.11994245,10.728643316666668,14.3359105,0.6802020193419187,0.5463065274152267,1.239750414985995,0.235913902628151,0.2131689926116166,0.0945607052202685,1.0941989555743676,1.646,3.07,2.4506666666666668,1.424,0.5959336279225136,0.2431720462143009,0.1161270975097968,0.1936887921653971,0,1,2,0,,0,0,[-0.09426808  0.05738305],0.05738304519318804,0.07582556348825903,[0. 0.]
934,15.843,1.75756,0.85,4.494,-0.124,[ 5.82665776 12.41211141 18.74643825],[3.519 2.238 2.545],[-0.217 -0.159 -0.175],[0.282 0.247 0.292],[224. 111.  70.],[81.1 25.6 26.7],[61.9 18.3 19.5],[5564. 3276. 2230.],3,5.82665776,18.74643825,12.328402473333332,12.91978049,0.5074992559333673,0.427858388476433,0.8202813395878741,0.2652143416606527,0.1702742209752189,0.0749493272355101,0.2335850187944007,2.238,3.519,2.767333333333333,1.281,0.54608566686515,0.1973328114424777,0.0830957093198742,0.1543001686340641,0,0,3,0,,1,0,[0.06511416 0.00688957],0.006889568355880504,0.03600186583842202,[0.  1.5]
935,15.237,0.85909,1.04,4.18,-0.08,[ 9.61727175 20.86019269 42.63416415 87.64796817],[1.888 5.336 5.05  3.908],[-0.126 -0.274 -0.236 -0.219],[0.138 0.297 0.315 0.267],[142.  67.  31.  14.],[ 18.2 117.   78.7  37.5],[ 7.8 94.9 62.3 28.8],[4549. 2956. 1592.  967.],4,9.61727175,87.64796817,40.18989919,78.03069642,0.959689965015006,0.7429818601139966,1.0895515248646,0.0022784972457696,0.0199770833961178,0.0116227544563011,0.2394243690125067,1.888,5.336,4.0455000000000005,3.4480000000000004,1.3553710746507763,0.3350317821408419,0.1826901225169558,0.2366003378239195,0,1,1,2,,2,0,[0.08451717 0.02190245 0.02790766],0.021902452762050606,0.02790766416374102,[0. 2. 2.]
938,15.596,1.69237,0.95,4.486,0.256,[1.04561691 5.7146465  9.94601044],[1.345 1.597 2.891],[-0.08  -0.102 -0.129],[0.102 0.143 0.186],[1274.  232.  132.],[25.2 16.7 51. ],[20.2 13.  42.6],[18926.6  4751.9  3632.3],3,1.04561691,9.94601044,5.568757949999999,8.90039353,0.9782763126037536,0.6527549848767858,2.60288837676566,0.6791050832955108,0.5169314844526405,0.2574870497082013,0.8617382357107062,1.345,2.891,1.9443333333333332,1.546,0.6772539323539501,0.3483219264635437,0.1444522971176342,0.2650437167838161,0,2,1,0,,0,0,[0.82177827 0.04426516],0.04426516390821367,0.43302171756815633,[0. 0.]
